ID,Category,Feature
21663616,PUBLIC-RELATIONS,intern claim representative human resources generalist public affairs liaison superintendent executive profile secure role corporate communications manager effort utilize exceptional verbal written communication techniques implement advance organization strategic goals exceptional written verbal communication skills experienced implementation institution wide changes promote encourage inclusion respect dignity constituents highly skilled creating palatable business case benefits associated diversity inclusion proven capacity collaborate proactively diligently stakeholders furthering organization diversity inclusion goals dynamic interpersonal analytical organizational skills proven competencies leadership relationship building strategic business focus self improvement teamwork decision making judgment adaptability inclusiveness quality accountability customer focus internal external work ethic resourcefulness communication verbal written critical thinking flexible initiative skill highlights project management leadership communication skills human resources budgeting expertise negotiations expert employee relations self motivated customer oriented core accomplishments project management initiated organization migration efforts resulted streamlined enterprise human resources spearheaded new employee engagement staff development launched well received program professional development courses staff mentored coached employees resulting increase productivity professional experience company name city state intern claim representative human resources generalist public affairs liaison superintendent current claim section manager kalamazoo operations center job responsibilities include developing goals strategies action plans encourage unsurpassed customer service focusing employee satisfaction retention levels responsible selecting developing high quality customer focused managers employees assist company achieving goals aspirations additionally directly responsible implementing diversity inclusion programs initiatives section state farm orchestrated planning implementation transitions redeployments experience human resources department provided depth training conflict resolution issues personal confidential matters implementation diversity related programs also dealt wide array legal personnel issues human resources experience equipped handle extensive guidance counseling issues career counseling issues training devices company name city state public relations intern interned oprah winfrey production company chicago illinois unique memorable opportunity accentuated writing speaking creativity skills responsibilities included interacting affiliate television radio stations drafting promotional materials responding fan mail often called upon make verbal written presentations affiliate stations experience enabled develop phenomenal public speaking presentation skills company name city state intern interned public relations department responsible formulating drafting proofreading newsletters pertinent company oriented documents position enabled make verbal presentations upcoming organizational changes internal customers education doctoral degree organizational management leadership diversity inclusion university phoenix city state organizational management leadership diversity inclusion successfully defending doctoral dissertation balancing full time career master science degree organizational communications diversity inclusion intercultural communications illinois state university city state gpa gpa organizational communications diversity inclusion intercultural communications gpa grade point average effectively balancing full time career bachelor degree journalism mass communications human resources drake university city state journalism mass communications human resources graduated may grade point average serving several leadership capacities served effectively president black student organization bso resident assistant ra key member university president council skills conflict resolution council counseling creativity customer service drafting human resources leadership legal mail newsletters organizational personnel presentations presentation skills promotional materials proofreading public relations public speaking speaking quality radio television unique written additional information notable recognitions selected highly competitive governor award lansing michigan selected athena awards honoree selected tom joyner mother year award selected national association female executive award selected president george bush point light award selected tyson food mother distinction regional award selected ywca woman distinction award selected congressional award congressman tim johnson professional affiliations president jack jill america incorporated kalamazoo chapter vice president kalamazoo national association advancement colored people naacp vice president kappa alpha sorority incorporated kalamazoo chapter founder nationally acclaimed p mentoring providing scholarships program corporate america columnist kalamazoo community voices publication member board trustees kalamazoo country day school member kalamazoo community school advisory board leadership kalamazoo graduate radio personality first african american radio central illinois wxrj fm
10873344,PUBLIC-RELATIONS,account manager highlights excellent verbal written communication skills ability successfully complete multiple tasks concurrently superior organization skills exemplary interpersonal skills punctual reliable exceptional computer proficiency microsoft office word access powerpoint excel internet research social media cisionpoint events programs academy award gifting suite experience account manager february current company name city state enter advertising insertion orders online systems salesforce fattail create monthly advertiser reports reporting advertisement metrics schedule online advertisements newsletters year manage forecast budget reports travel tradeshows represent brand assist monthly billing work advertising proposals competitive reports manage distribution circulation print pull online advertisement data database ims create presentations event invites product decks media coordinator june january company name city state coordinate review edit various portions domestic international medical trade digital publications including e newsletters product showcases supplier bulletins trade show advisories etc manage ad materials newsletters advertisers including requesting ad materials advertisers ensuring deadlines met considering review edit deployment schedules coordinate advertisements including text copy digital medial e newsletters ready production publication process log ad materials internal ad tracking production computer program newsletter assembly review ad materials test newsletters ensure functional deployment assemble monthly ad close reports newsletter end month excel facilitate production newsletter provide diverse customer service assistance company liaison advertisers check edit ad materials ad specifications accurate size copy image resolution hyperlinks supervising production coordinator july june company name city state responsible creative development execution product placement film television read develop script breakdowns client product placement opportunities accountable organization documentation client placement activity update reports lead developing presenting monthly product placement presentations digitally create set still reports client brochures event invitations key liaison clientele studio provide complete script product analysis placement manage delivery confirmation effective product placements appropriate studios including warner bros paramount universal cbs radford etc assist planning execution delivered product support high profile celebrity events develop celebrity relationship product creatively logistically production intern february june company name city state perform diverse administrative organizational tasks organize production distribution scripts conduct online research type camera scripts shot cards support staff projects development distribution public relations intern february june company name city state responsible social networking twitter distribute product pitches press newspapers magazines bloggers research environmentally friendly green beauty companies obtain update organize client contact information compile review expense reports accuracy completeness compile distribute client press clips organize distribute product samples press releases media outlets marketing intern september january company name city state diverse marketing assistance fast growing internet radio station premium radio stations responsible social networking twitter facebook blogs updates stations upload mix qualification tags album art etc online music library record commercial spots promos broadcasted music breaks help organize create play list various online radio stations develop pitch ideas potential sponsors admissions assistant september june company name city state assist students faculty university administration various admission policies procedures activities accountable organization administration student applications responsible scanning indexing documents database education bachelor arts public relations journalism seton university city state gpa cum laude public relations journalism cum laude skills administrative adobe photoshop premiere ad advertisements advertising product analysis art assembly billing brochures budget chinese interpersonal skills competitive clientele client customer service database delivery creative development documentation edit fame fast film functional image ims indexing marketing materials access excel microsoft office powerpoint word networking newsletters newsletter newspapers internet research online research oracle organizational organization skills camera policies presenting presentations press press releases proposals publications publication radio read reporting research scanning scripts script television type video written communication skills professional affiliations order omega greek honor society member alpha phi sorority member march present marketing club member january present relay life participant april shu volunteer september
41590605,PUBLIC-RELATIONS,unit publicist summary utilize develop skills acquired significant work experience fields public relations marketing advertising fashion event planning willing travel skill highlights media relations special events planning public relations expert project management promotional campaigns enthusiastic dedicated team player problem solving exceptional writer organized efficient deadline driven experience unit publicist company name city state secured coverage broadcast print media outlets coordinated press tours film set planned red carpet screening fox detroit freelance publicist manager new business development company name city state wrote press releases conducted media outreach collaborated internal marketing materials strategized new business opportunities established communication potential new clients counseled film industry public relations procedures freelance social media marketing manager company name city state developed social media strategies content calendars client accounts managed social media sites posted content daily social media platforms surveyed internet brand related topics conversation engaged dialogue tracked customer issues analyzed current social media metrics engagement freelancer company name city state conducted media outreach several client initiatives monitored media coverage executed research produced social media posts behalf clients pinterest facebook twitter etc drafted press releases proofread previously written releases production assistant volunteer company name city state created social media marketing campaigns michigan f h fest wrote press releases compiled media lists comprehensive targeted databases reviewed michigan f h fest website accuracy troubleshot computer network communication issues attended documented numerous client meetings set staffed several promotional events office manager company name city state employed marketing public relations campaigns coordinated speaking engagements cultivated social media presence developed company website successfully executed search engine optimization seo platform managed staff handled financial components business oversaw day day business operations built maintained patient relationships costume designer company name city state developed wardrobes footwear accessories materials supervised costume fittings cast members made alterations studied script story lines conceptualize appropriate costume styles ensured design concepts provided director producer achieved assistant style writer event producer stylist company name city statephotographed reviewed designers spring summer collections mercedes benz new york fashion week assistant style writer michigan chronicle published michigan frontpage september co produced aka fashion show staffed managed backstage area show e models clothing accessories etc acted co stylist attended detroit fireball fashion designers new line launches media representative fuzion magazine outlets review photograph collections interview designers associate company name city state participated pepperdine university downtown center business improvement development dcbid experian accenture debeers los angeles urban league accounts wrote byline pieces submitted top tier publications e los angeles times los angeles business journal orange county register participated new business pitch developed rfps several new business opportunities assessed media opportunities pepperdine university created editorial calendar remaining calendar year attended several events functions client behalf conducted media outreach secured media placements composed press releases media alerts well pitching materials attended weekly client meetings compiled weekly pr reports distributed client internal team account coordinator company name city state participated hyundai motor america hyundai hope wheels bmw group designworksusa accounts secured media placements generated media lists conducted media outreach various projects conducted new dealership announcements wrote press releases media alerts pitch emails media relations materials assisted planning logistics execution staffed spring fall hyundai communication summits managed hope wheels scholarship events coordinated ceremonial checks hyundai hope wheels tour prepared various awards entry binders prsa prism ketchum kudos pr week awards implemented catalog system print broadcast media clips executed daily weekly media monitoring compiled media coverage reports formulated weekly pr coordinator reports bi monthly status sheets generated monthly activity reports budget status reports hyundai hyundai hope wheels billing produced monthly pr outlooks media opportunities bmw group designworksusa attended hyundai product immersion day intern company name city state interacted directly clients daily basis wrote press releases pitch emails composed numerous result trackers pitched national local media participated viva paper towels whitewave foods horizon organic silk soymilk conagra david sunflower seeds orville redenbacher hebrew national healthy choice best buy geek squad scott flushability halftime flush jim beam sauza roto rooter accounts formulated daily monitoring reports well compiled weekly monitoring summaries generated media lists organized quick view reports various client projects prepared e kits pr newswires facilitated holiday event geek squad planned executed event david good seed award grand prize winner organized long lead monitoring assignments outlines coordinated sizzle reel viva towels assisted new business pitch worked closely senior level staff intern company name city state supported planning execution frigidaire glacier lounge sundance film festival sorted maintained celebrity donated clothing frigidaire glacier lounge event partnership clothes back participated frigidaire kraft good seasons milk web planter peanuts wine market council accounts pitched national local media publications b rolls secured media placements high profile accounts interfaced directly vendors signage development numerous projects prepared detailed editor bios use subsequent pitches executed extensive research detailed planning new business development developed successfully executed complex sponsorship opportunity kraft singles staffed frigidaire electrolux kitchen bath industry show kbis assisted corporate events marketing coordinator company name city statedeveloped redesign strategy lori website photographed store inventory wrote copy website assisted customers purchases shoes accessories maintained relationships customers managed store promotions generate traffic sales associate company name city state assisted customers purchases shoes accessories closed initiated sales maintained relationships collaborated owner marketing inventory strategy intern company name city state devised successfully established working budgets timeline video still photography shoots managed coordination purchasing stock photography print ads promoted account lead multiple direct mail pieces maintained updated status reports attended weekly internal team client meetings reviewed advertising materials accuracy completeness work education may bachelor degree public relations marketing advertising university michigan city state awards ketchum silver kudos award hyundai veracruz launch prsa prism award hyundai sonata regis kelly trivia go go promotion prsa prism award hyundai elantra mash seek prsa prism awards excellence hyundai launches genesis new brand identity headliner ketchum passion precision ketchum michigan merit scholar received multiple weber shandwick intern week awards recognition excellence award work frigidaire sundance film festival event computer skills microsoft word excel access powerpoint outlook works onenote publisher entourage sprout social hootsuite canvas tweet deck factiva lexis nexis bacon mediasource adobe photoshop illustrator indesign acrobat mac software programs final draft sap pr trak roxio
23048999,PUBLIC-RELATIONS,director executive profile spirited motivated leader able handle multiple projects simultaneously able mentor diverse competitive managers mutually supportive team long standing record creating marketing communication plans successful events major website roll outs upgrades facility management office supervision skills communications editor event planning special events director fundraising graphics brochures catalogs marketing marketing plans materials mentoring newsletters presentations processes public relations recruitment strategic plans supervision website annual reports professional experience director current company name city state manages daily operations public relations marketing efforts kc metro center responsible developing marketing plan materials recruit students working director continuing studies marketing committee manages kansas city metro center facility supervises clerical part time positions coordinates faculty departments provide courses center works local community colleges create articulation agreements plan events works independently recruit students attend metro center making contact business industry working area community colleges school districts chamber commerce organizations assisting programs departments support recruitment alumni efforts greater kansas city area online facilitator company name city state taught classes online communication department responsible developing syllabus facilitating various communication classes courses taught include limited mass media overview history information products presentations communication processes information strategies information sources communication variety foundations interpersonal communications foundations mass communication essentials managerial communication public information coordinator company name city state directed supervised school district communications program manage award winning website includes daily updates pages create graphics track analytics manage website coordinators responsibilities include adding major enhancements website flash movies archives blogs podcasting serve co editor district facebook page facilitate website trainings train principals secretaries automated phone system deliver bi weekly training educating volunteers district youthfriends policies coordinate annual special events recognize involve teachers students parents volunteers design write approve various marketing mediums includes flyers brochures messages mass notification system manage coordinators district youthfriends mentoring program provided support district educational foundation coordinating fundraising events promoting student programs complete yearly process receive grant kansas city foundation public relations alumni affairs coordinator company name city state coordinated public relations marketing fund development college produced wrote approved various marketing mediums newsprint internet annual reports catalogs strategic plans brochures served editor chief quarterly newsletter distributed alumni faculty friends college developed maintained public information website produced annual report strategic plan organized class reunions alumni events managed budgeted campus events facilitated annual campaign resulted highest annual donations received education ph kansas state university city state gpa gpa adult community education master arts missouri state university city state gpa gpa communication bachelor arts missouri western state university city state gpa gpa communication public relations emphasis technical communication minor memberships alpha kappa alpha sorority incorporated hickman mills prevention coalition present hickman mills educational foundation present member scholarship committee st andrew united methodist church present member ppr committee st andrew united methodist church present south kansas city leadership academy graduate youthfriends mentor advisory committee v grant coordinator cox nursing encounter camp ywca advocate victims sexual assault rape
74552449,BANKING,banking summary hands client oriented banking professional implements creative investment strategies dedicated continuous improvement entry level banking focused applying excellent research skills writing ability position business management enthusiastic business major excellent communication skills strong motivation succeed highlights cash handling financial analysis ms excel expert analytical financial reporting loan operations managing multiple priorities identifying risks spanish speaking ms office proficiency team leadership excellent communication skills strong lead development skills business negotiation accomplishments client interface collaborated prospective clients prepare efficient product marketing strategies drive business development experience company name city state banking opened new customer accounts including checking savings lines credit balanced daily cash deposits bank vault inventory zero error rate processed cash withdrawals researched resolved customer issues personal savings checking lines credit accounts delivered prompt accurate excellent customer service researched banking guidelines statutory requirements stay updated new laws applications company name city state banking employee opened new customer accounts including checking savings lines credit balanced daily cash deposits bank vault inventory zero error rate processed cash withdrawals researched resolved customer issues personal savings checking lines credit accounts delivered prompt accurate excellent customer service researched banking guidelines statutory requirements stay updated new laws applications company name city state intern managing editing companys online area educative software moodle developing preparing accounting statistics office subject papers word excel powerpoint company name city state banking intern opened new customer accounts including checking savings lines credit balanced daily cash deposits bank vault inventory zero error rate processed cash withdrawals researched resolved customer issues personal savings checking lines credit accounts delivered prompt accurate excellent customer service researched banking guidelines statutory requirements stay updated new laws applications education master science international trade universidad carlos iii madrid city state spain international trade policies international trade laws bachelor science business administration direction universidad p blica navarra city state spain skills sales software salesforce com tapscan public relations software bacon mediasource factiva desktop publishing software photoshop illustrator html
79041971,BANKING,banking summary high energy manager successful building motivating dynamic teams cultivates company culture staff members feel comfortable voicing questions concerns well contributing new ideas drive company growth supervision training client relations specialist computer savvy multi tasking savvy sound judgment team management calm pressure meticulous attention detail experience banking august current company name store manager august november company name city state managed team opened new store location assisted recruiting training new staff delivered excellent customer service greeting assisting customer developed department first incentive performance plan motivated team resulted increase sales team surpassed revenue goals four consecutive quarters store manager february june company name city state managed team completed series training sessions advance assistant manager store manager directed supervised employees engaged sales inventory taking reconciling cash receipts initiated program standardized employee training led increase customer satisfaction addressed customer inquiries resolved complaints education high school diploma federal way senior high school state united states skills assistant manager customer satisfaction excellent customer service inventory reconciling recruiting sales employee training
77156708,BANKING,banking officer professional summary l adaptable responsible savvy seeking mid level position finance technology fintech market l ba economics master degree management current job banking officer provided well rounded background enabled develop analytical logical approach tasks software skills ability work pressure l talented director finance one year background sponsorship fundraising private event planning skilled devising marketing plans promote events services proven history building business personal professional networking skills nmls business development expertise project management confluence jira salesforce sql sales professional financial analysis strategic plans google g suite keynote microsoft office technology savvy accounting recruitment banking sales budget sql business development strategic credit strategic plans client website decision making articles documentation due diligence finance financial financial analysis financial statements mandarin marketing sstrategy marketing market marketing collateral money microsoft office mortgage originator newsletters pos presentations pricing strategy producer project management public relations purchasing real estate work history banking officer current company name city state analyzed customer profiles identify appropriate products provide value added approaches client issues complied regulatory requirements including bank secrecy act money laundering ofac etc top loan sales producer top mortgage originator north denver market analyzed financial credit underwrote determine loan feasibility developed maintained strong relationships local real estate agents small business owners supervised asian banking center directed internal activities including community events newsletters director finance current company name city state assessed budget plans present costs forecast trends recommend changes executed financial due diligence tasks daily basis maintain optimal organization finances planned designed product pricing strategy membership increasing membership directed finance committee conducted organization annual budget financial strategic plan formulated prepared issued financial statements increased efficiency ensure timely deliverables marketing specialist company name city state created improved developed marketing strategic plans company website social media mentored guided executive team business development decision making optimize profitability marketing strategy communications planning increased credibility client developing technical non technical marketing collateral presentations public relations campaigns articles newsletters built strong partnerships recruitment agencies universities student associations retail store manager company name city managed aspects store operations including organization maintenance purchasing functions kept orderly accurate accounting records monitoring sales documentation improved sales process track implementation new point sale pos system education master management business management colorado state university city state bachelor arts applied economics national university kaohsiung taiwan work history banking officer current company name city state analyzed customer profiles identify appropriate products provide value added approaches client issues complied regulatory requirements including bank secrecy act money laundering ofac etc top loan sales producer top mortgage originator north denver market analyzed financial credit underwrote determine loan feasibility developed maintained strong relationships local real estate agents small business owners supervised asian banking center directed internal activities including community events newsletters director finance current company name city state assessed budget plans present costs forecast trends recommend changes executed financial due diligence tasks daily basis maintain optimal organization finances planned designed product pricing strategy membership increasing membership directed finance committee conducted organization annual budget financial strategic plan formulated prepared issued financial statements increased efficiency ensure timely deliverables marketing specialist company name city state created improved developed marketing strategic plans company website social media mentored guided executive team business development decision making optimize profitability marketing strategy communications planning increased credibility client developing technical non technical marketing collateral presentations public relations campaigns articles newsletters built strong partnerships recruitment agencies universities student associations retail store manager company name city managed aspects store operations including organization maintenance purchasing functions kept orderly accurate accounting records monitoring sales documentation improved sales process track implementation new point sale pos system interests community leadership involvement asian pacific development center volunteer current center asian pacific american women conference committee languages bilingual mandarin skills nmls bbusiness development expertise pproject management cconfluence jira salesforce sql ssales professional ffinancial analysis sstrategic plans ggoogle g suite keynote microsoft office ttechnology savvy accounting banking budget business development credit client decision making documentation due diligence finance financial financial analysis financial statements mandarin marketing sstrategy marketing market marketing collateral money microsoft office mortgage originator newsletters pos presentations pricing strategy producer project management public relations purchasing real estate recruitment sales sql strategic strategic plans website articles
24580361,BANKING,associate investment banking operations highlights proficient microsoft office excel powerpoint word access minitab maple lingo html applications experience sap programs well six sigma detail oriented analytical troubleshooting problem solving superior communication group dynamic time management organizational leadership skills experience associate investment banking operations company name city state intern syndicated loan operations company name city state responsible performing maintenance deals loans including processing notices loan activity managing cash flows monitoring dues exceptions identified issues partnered agent banks define root cause implement remediation plan prepared distributed weekly status updates agent banks several deals responsible monthly checklist process ensuring integrity month end data intern derivatives operations company name city state responsible updating creating backend client contact details database ensure efficient communication clients successful compliance federal regulations prepared bi monthly critical executive scorecard reports senior management ensure corporation complied federal confirmed trade regulations improved efficiency reporting developing system enhancements including macros generating business critical compliance reports equity credit derivatives education bachelor science university delaware operations management city state minor economics gpa awards distinctions distinguished operations management junior alpha lambda delta honor society national society collegiate scholars dean list semesters
34953092,BANKING,corporate banking assistant intern objective dynamic self motivated financial data analyst diverse expertise programming mathematics finance extensive experience assisting development upgrading database systems analytical techniques quick learner absorb new ideas communicate clearly effectively skills programming language c c python matlab sql r lua vba machine learning supervised learning unsupervised learning deep neural networks finance corporate banking financial forecasting financial analysis language english chinese experience corporate banking assistant intern may august company name city state wrote commercial mortgage recommendation reports risk management including properties appraisals cash flow analysis asset coverage analysis raroc analysis sensitivity analysis researched u small medium enterprises using sql novel financial products made recommendation senior management profitable industry company size optimized commercial loan clients information management developing updatable documentation notification system using vba considerably improved efficiency loan department office assisant intern june august company name city state developed customers feedback system using vba optimize working procedures improved working efficiency low interest rate bond team updated standardized procedures interviewing employees building statistic model enhanced productivity division undergraduate researcher march may company name city state created image classification solutions differentiating background size target objects improved image processing speed well cut research cost labeled wild animals body coordinates images assisted developing supervised machine learning algorithm computational informatics tools collaborative wildlife monitoring program assistant analyst intern june july company name city state researched china mobile market gathering annual mobile productivity data ministry industry information technology china well assisted edition industry report based analysis jp morgan bloomberg participated financial due diligence benshan media subsidiary companies developed time saving method organization process different target companies education master science computer engineering university missouri columbia city state usa graduate research assistantships gpa bachelor science finance banking university missouri columbia city state usa minor mathematics vice president chinese business student association
17189156,BANKING,business banking specialist summary top performing professional years experience banking finance seeking take next step career regional banking branch manager prior experience role business advocate basic knowledge understanding retail small business products strategies knowledge understanding mortgage industry retail banking operations experience sourcing small business clientele ability provide exceptional customer satisfaction retain grow customer banking relationships skills microsoft excel microsoft word microsoft outlook languages fluent english spanish reading writing experience current business banking specialist company name city effective organizational multi tasking prioritizing skills excellent verbal written interpersonal communication skills proficient proactively sourcing acquiring building maintaining relationships customers colleagues high motivation ability successfully meet individual team goals ability work independently supervision basic microsoft office word excel outlook skills personal banker company name city experience leading participating events activities local networks professional organizations chamber commerce professional business groups overseen branch platform teller side management making sure customer experience top mind times mitigating losses risks branch coaching moment conducting bankers tellers dbe providing constructive feedback peers partner branch manager service manager coach mentor team members conducting morning huddles meeting go updates options improve customer experience present conversation button customers covering branches management branch attending business hubs thursdays responsible satisfying customer service needs assist succeeding financially quality retail product sales referrals performs wide range services including exercising excellent customer service customer interactions following teller referrals primary functions surround proactively servicing mass market customers referring customers areas bank complex products services ability speak clearly succinctly accurately using pleasant tone using common conversational courtesies attending business hubs thursday business partners fellow team members part business advocate role call assigned business leads attend feet street thursday introduce local businesses experience interacting positively difficult hostile customers providing notary service customers non customers building long term relationships customers deepens understanding customers financial needs provides professional suggestions stay store policy procedure mitigating losses provide personal financial counseling assist lending services build relationships existing customers sustain high satisfaction ratings retention review approve checks cashing answer questions accounts loans statements assist customers loan account application process lead teller company name city manage teller work flow ensure success daily cash balancing building great rapport customers meeting referral sales goals maintaining ethical positive work environment requires little supervision juggle variety tasks including exercising excellent customer service customer interactions managing resolving customer conflicts follow procedures minimize errors reduce fraud provide customers new products services help succeed financially create train coach successful service sales team ensure compliance audit operational regulations guidelines bank support service manager daily operational tasks assisting resolving difficult customer service issues quick professional results education traininghigh school diploma math university california riverside city state united states skills customer engagement clerical support ability interact effectively diverse group individuals various ages excel interfacing others levels ensure organizational goals attained proactive approach build long lasting customer relationships expanding client portfolios possess excellent interpersonal analytical organizational skills excel highly competitive environment effectively managing training motivating diverse team excellent working knowledge using ibm mac systems microsoft excel microsoft word microsoft outlook fluent english spanish reading writingbeing recognize merchant manager retail small business credit consultant payroll partner numerous times nominated searching stars attending dinner ceremony notary public activities honors honor society
19920687,BANKING,assistant banking center manager accomplishments outstanding bank manager experience company name january october assistant banking center manager oversaw team five bankers executed sales activities established achieved sales goals effective sales management techniques recruited trained mentored staff client profiling conducting sales meetings closing deals exceeded goals expectations conducted skills assessment performance management development feedback coaching employees sales force utilized consultative sales approach define customer goals develop solutions cultivated strong relationships customers managed day day branch operations including problem resolution customer service sales seeing banking center team responsible maintaining compliance operation issues audits branch specific applicable federal state local laws regulations well comerica policies procedures ensured reconcilements balanced items resolved timely basis proof corrections nsf return items reg reg cc large item review teller balancing monitoring correction oversaw servicing customer accounts ensured changes handled timely manner including research requests additional information requested researched wrote reviewed operating procedures keep branches deposit operations date policies procedures assigned additional branches oversee overall operational performance train managers employees set standards perform procedural activities comerica standards assisted regional operations manager support special projects including currency reporting company wide process procedure manual new assistant managers employees provided training education staff members regarding fraud operational risk robbery privacy information protection cash control negotiable items operational tasks sourced fund business loans mortgage products developed team members lending knowledge various products solutions company name march march wells fargo company licensed financial specialist top sales producer december top small business accounts opened may exceeded monthly production goals demand deposits investment referrals credit lines opened maintained deposit time accounts sold insurance products fixed annuities initiated structured closed mortgage loans business lines credit referred customers brokerage services cross functional opportunities initiated team efforts staff achieve sales goals operational excellence issues sales meetings assisting customers company name november september accredited home lenders field account executive solicited brokers acquire subprime loan packages funding establish wholesale mortgage market share company surpassed market share objectives loan volumes month exceeding company profit goals account executives company name july october senior loan officer windsor capital individual top producer month july windsor capital platinum club gold club x silver club x windsor capital branch top producer hired managed trained new loan officers mortgage production sales funded mortgage loans single multi family properties partnered title companies real estate agents contractors escrow officers solicit new clients generate mortgage loans education university michigan college engineering bs electrical computer engineering education licenses university michigan college engineering bs electrical computer engineering university california certificate project management city state university california irvine certificate project management microsoft project excel word proficient certifications wachovia bank n wells fargo company licensed financial specialist march march university california irvine certificate project management professional affiliations windsor capital individual top producer month windsor capital platinum club gold club x silver club x windsor capital branch top producer presentations product presentations skills loans mortgage sales sales mortgage loans clients escrow multi family real estate sales goals sales meetings accounts allsales audits basis cash closing coaching consultative sales customer accounts customer service effective sales lending operations operations manager performance management problem resolution receptionist reconcilements retail sales sales activities sales force sales management securities solutions training annuities brokerage credit top sales account executive field account market share subprime excel microsoft project project management word
